Model_Name,MaskingRate,run_id,loss
Modified_Steamboat_2,0.7,4,0.1014743372797966
Modified_Steamboat_2,0.6,0,0.10433631390333176
Modified_Steamboat_2,0.6,1,0.09829811751842499
Modified_Steamboat_2,0.5,1,0.10091809928417206
Modified_Steamboat_2,0.6,2,0.09915594011545181
Modified_Steamboat_2,0.6,3,0.09818421304225922
Modified_Steamboat_2,0.6,4,0.09718774259090424
Modified_Steamboat_2,0.5,0,0.10208909213542938
Modified_Steamboat_2,0.5,2,0.1004728376865387
Modified_Steamboat_2,0.5,3,0.09481951594352722
Modified_Steamboat_2,0.5,4,0.09782208502292633
Modified_Steamboat_2,0.4,0,0.10155437141656876
Modified_Steamboat_2,0.4,1,0.0945659875869751
Modified_Steamboat_2,0.3,1,0.09525180608034134
Modified_Steamboat_2,0.4,2,0.09614185988903046
Modified_Steamboat_2,0.4,3,0.09303987771272659
Modified_Steamboat_2,0.3,0,0.09837304055690765
Modified_Steamboat_2,0.4,4,0.09522979706525803
Modified_Steamboat_2,0.2,1,0.09629450738430023
Modified_Steamboat_2,0.3,2,0.09349187463521957
Modified_Steamboat_2,0.3,3,0.09028523415327072
Modified_Steamboat_2,0.3,4,0.09598752111196518
Modified_Steamboat_2,0.2,0,0.09452501684427261
Modified_Steamboat_2,0.2,3,0.08754409849643707
Modified_Steamboat_2,0.2,2,0.08855076879262924
Modified_Steamboat_2,0.2,4,0.09116353839635849
Modified_Steamboat_2,0.1,0,0.09300938993692398
Modified_Steamboat_2,0.1,1,0.09067410230636597
Modified_Steamboat_2,0.1,4,0.09023722261190414
Modified_Steamboat_2,0.1,2,0.088333860039711
Modified_Steamboat_2,0.1,3,0.08240216225385666
Modified_Steamboat_2,0.0,0,0.08244157582521439
Modified_Steamboat_2,0.0,1,0.07579796761274338
Modified_Steamboat_2,0.0,2,0.0806642696261406
Modified_Steamboat_2,0.0,3,0.0815030038356781
Modified_Steamboat_2,0.0,4,0.08027773350477219
GNN_Cross,1.0,0,0.11668426543474197
GNN_Cross,1.0,1,0.1162286177277565
GNN_Cross,1.0,2,0.11666549742221832
GNN_Cross,1.0,3,0.11629341542720795
GNN_Cross,1.0,4,0.11559991538524628
GNN_Cross,0.9,0,0.10923507809638977
GNN_Cross,0.9,1,0.10923667252063751
GNN_Cross,0.9,2,0.10933342576026917
GNN_Cross,0.9,3,0.10946115106344223
GNN_Cross,0.9,4,0.11010516434907913
GNN_Cross,0.8,0,0.10497881472110748
GNN_Cross,0.8,1,0.10475238412618637
GNN_Cross,0.8,2,0.10500046610832214
GNN_Cross,0.8,3,0.10485073924064636
GNN_Cross,0.8,4,0.10454130172729492
GNN_Cross,0.7,0,0.09984277933835983
GNN_Cross,0.7,1,0.0999475046992302
GNN_Cross,0.7,2,0.10028073936700821
GNN_Cross,0.7,3,0.10009001195430756
GNN_Cross,0.7,4,0.10084434598684311
GNN_Cross,0.6,0,0.09580724686384201
GNN_Cross,0.6,1,0.09589198231697083
GNN_Cross,0.6,2,0.09568314254283905
GNN_Cross,0.6,3,0.09557478874921799
GNN_Cross,0.6,4,0.09571333229541779
GNN_Cross,0.5,0,0.09160132706165314
GNN_Cross,0.5,1,0.09131044149398804
GNN_Cross,0.5,2,0.09121179580688477
GNN_Cross,0.5,3,0.0909607782959938
GNN_Cross,0.5,4,0.09122435003519058
GNN_Cross,0.4,0,0.08627375215291977
GNN_Cross,0.4,1,0.08680612593889236
GNN_Cross,0.4,2,0.08665574342012405
GNN_Cross,0.4,3,0.08698444068431854
GNN_Cross,0.4,4,0.08671260625123978
GNN_Cross,0.3,0,0.08160775154829025
GNN_Cross,0.3,1,0.08169413357973099
GNN_Cross,0.3,2,0.08145815879106522
GNN_Cross,0.3,3,0.08145233988761902
GNN_Cross,0.3,4,0.08177316933870316
GNN_Cross,0.2,0,0.07580391317605972
GNN_Cross,0.2,1,0.07556439191102982
GNN_Cross,0.2,2,0.07585617899894714
GNN_Cross,0.2,3,0.07644994556903839
GNN_Cross,0.2,4,0.07658839970827103
GNN_Cross,0.1,0,0.06838037073612213
GNN_Cross,0.1,1,0.06837448477745056
GNN_Cross,0.1,2,0.06910576671361923
GNN_Cross,0.1,3,0.06845726072788239
GNN_Cross,0.1,4,0.06842462718486786
GNN_Cross,0.0,0,0.058739859610795975
GNN_Cross,0.0,1,0.05766967311501503
GNN_Cross,0.0,2,0.05804351344704628
GNN_Cross,0.0,3,0.05876215919852257
GNN_Cross,0.0,4,0.058704961091279984
Simple_AE,0.0,0,0.06790760159492493
Simple_AE,0.5,0,0.09306959807872772
Simple_AE,1.0,0,0.11144335567951202
